 2020-04-20 13:38:34,527:  0.05% :5
 2020-04-20 13:38:34,530:  0.06% :6
 2020-04-20 13:38:34,533:  0.07% :7
 2020-04-20 13:38:34,536:  0.08% :8
 2020-04-20 13:38:34,539:  0.09% :9
 2020-04-20 13:38:34,544:  0.1% :10
 2020-04-20 13:38:34,554:  0.11% :11
 2020-04-20 13:38:34,557:  0.12% :12
 2020-04-20 13:38:34,560:  0.13% :13
 2020-04-20 13:38:34,564:  0.14% :14
 2020-04-20 13:38:34,567:  0.15% :15
 2020-04-20 13:38:34,572:  0.16% :16
 2020-04-20 13:38:34,576:  0.17% :17
 2020-04-20 13:38:34,579:  0.18% :18
 2020-04-20 13:38:34,583:  0.19% :19
 2020-04-20 13:38:34,586:  0.2% :20
 2020-04-20 13:38:34,589:  0.21% :21
 2020-04-20 13:38:34,631:  0.22% :22
 2020-04-20 13:38:34,634:  0.23% :23
 2020-04-20 13:38:34,638:  0.24% :24
 2020-04-20 13:38:34,642:  0.25% :25
 2020-04-20 13:38:34,649:  0.26% :26
 2020-04-20 13:38:34,653:  0.27% :27
 2020-04-20 13:38:34,660:  0.28% :28
 2020-04-20 13:38:34,665:  0.29% :29
 2020-04-20 13:38:34,668:  0.3% :30
 2020-04-20 13:38:34,672:  0.31% :31
 2020-04-20 13:38:34,677:  0.32% :32
 2020-04-20 13:38:34,680:  0.33% :33
 2020-04-20 13:38:34,684:  0.34% :34
 2020-04-20 13:38:34,688:  0.35% :35
 2020-04-20 13:38:34,691:  0.36% :36
 2020-04-20 13:38:34,694:  0.37% :37
 2020-04-20 13:38:34,697:  0.38% :38
 2020-04-20 13:38:34,701:  0.39% :39
 2020-04-20 13:38:34,704:  0.4% :40
 2020-04-20 13:38:34,708:  0.41% :41
 2020-04-20 13:38:34,713:  0.42% :42
 2020-04-20 13:38:34,718:  0.43% :43
 2020-04-20 13:38:34,722:  0.44% :44
 2020-04-20 13:38:34,726:  0.45% :45
 2020-04-20 13:38:34,729:  0.46% :46
 2020-04-20 13:38:34,732:  0.47% :47
 2020-04-20 13:38:34,735:  0.48% :48
 2020-04-20 13:38:34,739:  0.49% :49
 2020-04-20 13:38:34,743:  0.5% :50
 2020-04-20 13:38:34,747:  0.51% :51
 2020-04-20 13:38:34,750:  0.52% :52
 2020-04-20 13:38:34,753:  0.53% :53
 2020-04-20 13:38:34,757:  0.54% :54
 2020-04-20 13:38:34,761:  0.55% :55
 2020-04-20 13:38:34,764:  0.56% :56
 2020-04-20 13:38:34,768:  0.57% :57
 2020-04-20 13:38:34,771:  0.58% :58
 2020-04-20 13:38:34,775:  0.59% :59
 2020-04-20 13:38:34,780:  0.6% :60
 2020-04-20 13:38:34,783:  0.61% :61
 2020-04-20 13:38:34,788:  0.62% :62
 2020-04-20 13:38:34,792:  0.63% :63
 2020-04-20 13:38:34,797:  0.64% :64
 2020-04-20 13:38:34,800:  0.65% :65
 2020-04-20 13:38:34,803:  0.66% :66
 2020-04-20 13:38:34,807:  0.67% :67
 2020-04-20 13:38:34,811:  0.68% :68
 2020-04-20 13:38:34,813:  0.69% :69
 2020-04-20 13:38:34,816:  0.7% :70
 2020-04-20 13:38:34,820:  0.71% :71
 2020-04-20 13:38:34,823:  0.72% :72
 2020-04-20 13:38:34,825:  0.73% :73
 2020-04-20 13:38:34,828:  0.74% :74
 2020-04-20 13:38:34,831:  0.75% :75
 2020-04-20 13:38:34,834:  0.76% :76
 2020-04-20 13:38:34,837:  0.77% :77
 2020-04-20 13:38:34,841:  0.78% :78
 2020-04-20 13:38:34,845:  0.79% :79
 2020-04-20 13:38:34,849:  0.8% :80
 2020-04-20 13:38:34,853:  0.81% :81
 2020-04-20 13:38:34,856:  0.82% :82
 2020-04-20 13:38:34,860:  0.83% :83
 2020-04-20 13:38:34,865:  0.84% :84
 2020-04-20 13:38:34,869:  0.85% :85
 2020-04-20 13:38:34,873:  0.86% :86
 2020-04-20 13:38:34,877:  0.87% :87
 2020-04-20 13:38:34,880:  0.88% :88
 2020-04-20 13:38:34,883:  0.89% :89
 2020-04-20 13:38:34,886:  0.9% :90
 2020-04-20 13:38:34,889:  0.91% :91
 2020-04-20 13:38:34,893:  0.92% :92
 2020-04-20 13:38:34,897:  0.93% :93
 2020-04-20 13:38:34,900:  0.94% :94
 2020-04-20 13:38:34,905:  0.95% :95
 2020-04-20 13:38:34,909:  0.96% :96
 2020-04-20 13:38:34,912:  0.97% :97
 2020-04-20 13:38:34,914:  0.98% :98
 2020-04-20 13:38:34,918:  0.99% :99
 2020-04-20 13:38:58,461:  test
 2020-04-20 13:38:58,464:  test
 2020-04-20 13:38:58,467:  test
 2020-04-20 13:38:58,470:  test
 2020-04-20 13:38:58,473:  test
 2020-04-20 13:38:58,475:  test
 2020-04-20 13:38:58,478:  test
 2020-04-20 13:38:58,480:  test
 2020-04-20 13:38:58,483:  test
 2020-04-20 13:38:58,486:  test
 2020-04-20 13:38:58,488:  test
 2020-04-20 13:38:58,491:  test
 2020-04-20 13:38:58,494:  test
 2020-04-20 13:38:58,497:  test
 2020-04-20 13:38:58,499:  test
 2020-04-20 13:38:58,502:  test
 2020-04-20 13:38:58,505:  test
 2020-04-20 13:38:58,507:  test
 2020-04-20 13:38:58,510:  test
 2020-04-20 13:38:58,513:  test
 2020-04-20 13:38:58,515:  test
 2020-04-20 13:38:58,518:  test
 2020-04-20 13:38:58,521:  test
 2020-04-20 13:38:58,523:  test
 2020-04-20 13:38:58,526:  test
 2020-04-20 13:38:58,529:  test
 2020-04-20 13:38:58,531:  test
 2020-04-20 13:38:58,534:  test
 2020-04-20 13:38:58,537:  test
